ID,TITLE,BODY,CAT,CLASS
20151013190036AAlNBw8,How do I know what size garage door spring to get for my garage?,My garage door spring just broke. Problem is I'm not sure if it was the correct spring to begin with as it was already in place when I bought the house. How would I find such a thing out? Are the springs based on the weight of the garage door?,Home & Garden,Particulares
20130122223154AAvVr9X,What jobs in San Diego hiring?,"I'm 16, I need a job, what jobs are hiring in San Diego, or please let me know if you're a manager or something at a job that hires teens",Local Businesses,Otros
20130222080854AApIUtP,What happened to my yahoo page style?,Yahoo page style has changed can I get back to where it was before it changed?,Yahoo Products,Otros
20130325172540AAAwh9q,Where can i apply for jobs in denver co?,So ive been everywhere in denver co trying to look for a job but no luck yet ! . . I'm 23 ! What are some good websites to look for one? Ive heard there are a few company that help you get a job. I heard that you pay $25 and they will look for one. Ive applied to a bunch of warehouses but nothing. I'm gonna try to apply to some stores and see if that works out. Please help out if you know some good places Thanks,Local Businesses,Otros
20130430074237AA6zzss,I feel like my dog is possessed.?,"So lately my dog has been trying to attack me and that usually never happens because he is gentle and very nice. I used to pull his ears and stroke his fur in the opposite direction and he never did anything but moan a little bit. Now when im doing these things, he bites me and gets all angry at me.. idk y... please! someone help me find a priest that can cure my dog!?!?!?",Dining Out,Otros
20130609084412AA9lJd9,What is the salary of a caregiver in missouri area?,taken care seniors in their homes,Local Businesses,Otros
20130729052308AAoIJ3U,Please answer asaaaaaaaaaap.?,"Cutting a very long story short. I live in a buliding (that consists off 23 Seprete flats). For the coming up 2 years I have lived here. There's 2 Adults That Aged (55/54) Man&Wife. Cause Trouble. Bang On My Door And Walls, Nick My post, Witch I'm Aware is An offence, burning it too. Anyhow, due too a recent confrontation off this woman punching my daughter in the eye (My Daughter 15) And Cornerd My son (14) as I wrote her a letter, practicticly... Begging her and him to leave us alone. As she wouldn't stop. Coming to my door telling me tales. Were not in a playground there's no need. Anyhow now. There's a garage window that let's a lot off light into our hallway :) there's a good enough view off the street, and been dissabled its how I know my taxies pulled up, I woke up this morning. To find a Black BIN bag selotaped to the window, from the inside off course so I couldn't take it down. Its making me feel very clostrofobic! This might sound silly but there's no need. This window is a fire widow never used as there's no handle too it. So no one was even in the garge for a reason for her to do this! My neighbour has a window garage view in her aprtment but no bin bag taped on hers just mine. Clearly targating me and my children. So what is this? Intimadation? What. I have proof its her. Its been recored her doing it before she sellotaped the camera's view. This is a short version off the story compaired to the lot, so not hate it'l be reported. Thankyou.",Local Businesses,Otros
20131025165022AApEL7L,What do they make over there?,Ok i am going to red lobster do they make any thing else instead of fish?,Dining Out,Otros
20131122095729AADyvI7,How can i track a layaway purchase?,"Its almost Christmas and I am dying for this certain item. I think my mom put it on layaway, now this is my choice to spoil it for myself, I am sorry, I cant help it, is there any way I can find her layaway purchases without her knowing? Please give me a good solid solution, Thanks!",Local Businesses,Otros
20131125160654AACTVl7,Does God exist and if yes why?,I mean why what,Dining Out,Otros
20131128031255AAXfviI,Why puma shoes have ferrari logo ?,i found that puma ferrari shoes more costly than puma shoes. Does ferrari shoes have more features?,Local Businesses,Otros
20140217164152AAQnyc6,I NEED HELP FINDING AN APARTMENT IN HOUSTON TX THAT ACCEPT FELONIES?,I COULD USE A LIST OF FELONY FRIENDLY APARTMENTS IN THE HOUSTON AREA I WAS CONVICTED OF A FELONY FOR BURGLARY OF HABITATION 7 AND A HALF YEARS AGO AND HAVE SINCE TURNED MY LIFE AROUND BUT NOW IM HAVING A HAVING PROBLEMS FINDING AN APARTMENT...IVE ALREADY TRIED APT FOR FELONS LOCATOR AND WAS NOT A BIG HELP AT ALL SAME GOES FOR ALL THE OTHER LOCATORS WHO SAY THEIR GOING TO MAIL ME A LIST AND THEY NEVER DO ANY HELP WOULD BE APPRECIATED...THANKS.,Local Businesses,Otros
20140731165647AA21isM,"What do Creationist Christians say, is this were Cain got his wife?",https://www.youtube.com/watch?v=82Q74N4I...,Yahoo Products,Otros
20141113164634AAZ1KTZ,Need help planning a daytrip (lower mainland)?,"I live in Burnaby, British Columbia, and my boyfriend and I are trying to figure out something we could do for a daytrip or something. We've already done a lot of things so tourist things such as science world or the aquarium are out of the picture. Even something like driving out to Whistler would be awesome. But both of us are totally out of ideas. HELP PLEASE!!",Local Businesses,Otros
20141117181735AA8zvkp,Why do Italians eat pasta.?,Why do Italians eat pasta? Why do they like it so much,Dining Out,Otros
20150113195356AAWYfgg,"Hey, Republicans! Have you seen this story?","It's about a guy who thought he was Jesus Christ, and threatened to poison John Boehner because he thought Boehner was responsible for the Ebola outbreak. I bet you think that guy is crazy, don't you? Well, we liberals do, too. But now you have an example of what it feels like to listen to you crazy right-wingers all the time with your ""Obama's trying to kill us with Ebola"" garbage, etc. Crazy, eh? http://www.nbcnews.com/politics/john-boe...",Dining Out,Otros
