ID,TITLE,BODY,CAT,CLASS
20151019071403AAbt5II,Can my car handle my subwoofers?,"I have a 2000 Toyota Echo (very small and simple car) and 2 12"" PowerBass subwoofers w/ a 600w amp to regulate the power. I had them installed for about 3 weeks with no issues. Then my car starting stalling. I had a lot of stuff replaced and it seemed to help. Installed my subs again and I drove my car for about 15 minutes....then it stalled again. I was able to start it again and drive it back to my house. Eventually it would start, then turn off again 10 seconds later. Could this be the result of my alternator not being strong enough?",Cars & Transportation,Opiniones
20151019075002AAg7pif,How bad is a 1.5 GPA high school?,I Think i am a 1.5 GPA and i am a freshmen. Very nervous about my future. should i take study-center or hope it just gets better..,Education & Reference,Opiniones
20151019084532AASfO7D,"Cat jumps on table, steals human food?","A few mos ago, my groomer gave me an older kitten she had in her shop. Since day 1, we have had nothing but behavior problems w/her. She jumps on tables and if one of the kids left a plate (empty or w/food) on the table she thinks its ok to eat or lick off these plates. I free feed her and she eats holistic and grain free food (i work for a pet food co). My son had sone syrup from his,waffle on the plate and i caught her licking it so i threw her outside for time out. I have tried spraying her with water but i usually can't catch her because as soon as i approach her she jumps down , which proves she knows she's in the wrong. Why does she do this and how can i stop it? The kids also dropped tater tots on the kitchen floor and she ate those too. Why is she such a human food junkie?",Pets,Otros
20151019093149AADufoF,Which of these are your favorite WWE PPV match of the year 2006 from the top 15 list?,1. Kurt Angle vs. Undertaker - No Way Out 2006 2. John Cena vs. Edge (TLC) - Unforgiven 2006 3. Edge vs. Mick Foley (Hardcore) - WrestleMania 22 4. Brian Kendrick & Paul London vs. Dave Taylor & William Regal vs. MNM vs. The Hardys (Ladder) - Armageddon 2006 5. Chris Benoit vs. Finlay - Judgment Day 2006 6. John Cena vs. Edge vs. Triple H (No DQ) - Backlash 2006 7. Rob Van Dam vs. Bobby Lashley vs. Finlay vs. Matt Hardy vs. Ric Flair vs. Shelton Benjamin (Money in the Bank Ladder) - WrestleMania 22 8. Chris Benoit vs. William Regal - No Mercy 2006 9. John Cena vs. Triple H - WrestleMania 22 10. Rob Van Dam vs. Shelton Benjamin - Backlash 2006 11. Edge vs. John Cena - SummerSlam 2006 12. Chris Benoit vs. Booker T - No Way Out 2006 13. Rob Van Dam vs. John Cena - ECW One Night Stand 2006 14. Randy Orton vs. Kurt Angle - Vengeance 2006 15. Paul London & Brian Kendrick vs. The Pitbulls - The Great American Bash 2006 Choose these matches out of these 15 list and tell me what do you think is the best for you.,Sports,Opiniones
20151019104851AAi3J25,Time dilation. Theory of special relativity?,"How come if someone (person A) were to travel at light speed to a distant location and came back to earth, they would theoretically age slower?.. Wouldn't the effect be the same on those left on earth since they are also moving at the same speed, relative to person A?",Science & Mathematics,Otros
20151019110525AAdTT5D,Is it legal for a 38 year old man sexting a 16 year old girl?,"I've been dating a teenage girl for the past couple of days. The Age of consent in Ohio is 16, so sexual activity is legal between us but what is the law for sexting with a minor? It will involve NO pictures, only sexual text messages.",Politics & Government,No respondibles
20151019113502AA9n366,Is it A good idea to rent a car for me to learn how to drive?,"I'm 15 1/2 and about to learn how to drive. My dad wants to rent a car to teach me in because he said if I crash it, it comes with the insurance. Is this a good idea? Why or Why not? I want everyone here to know: 1.) My dad is NOT STUPID so I suggest whoever said that to shut up. 2.)Yes, we now realize this is illegal and it will not be done. 3.) Here in California, you can learn to drive at 15 1/2",Cars & Transportation,Opiniones
20151019115724AA35GzO,How can u tell u won anything on draftkings?,which is better fanduel or draftkings is fanduel free to sign up,Sports,No respondibles
20151019120708AAfyTsi,What would you name 5 children using these name?,"Girl 1 First name: Odette, Belen, Persephone, Althea, or Lizette Middle name: Ramona, Melody, Julia, Rose, Maria, Zoey, Jessica, or Alexis Boy 1 First name: Lucian, Blaze, Lysander, Keith, or Balthazar Middle name: Leonardo, Calvin, William, Edmund, Nicholas, David, Alejandro, or Miguel Girl 2 First name: Ella, Grace, Mia, Charlotte, or Abigail Middle name: Angela, Bliss, Christina, Danielle, Evelyn, Faith, Georgia, or Hope Boy 2 First name: Mason, Christopher, Aaron, Oliver, or Daniel Middle name: Isaac, Jason, Kyler, Louis, Milo, Nathan, Oscar, or Pierce Girl 3 First name: Summer, Jade, April, Delilah, or Harmony Middle name: Mary, Emma, Margaret, Regina, Ariel, Ruby, Ava, or Belle0",Pregnancy & Parenting,Opiniones
20151019131714AA8Jdl2,Where to stay in Norway to see the Northern Lights?,"So I finally saved up enough money and vacation days to get to visit Norway. I've always wanted to see the Northern Lights (I live in the U.S.) and I can finally do it!! Where is the best hotel to stay at? Should I take a ferry or plane? And when is the ideal time to go? Winter, fall?",Travel,Archivadas y Web
20151019144516AApo4K2,My parents refused let me get a flu shot. Why??,My Parents won't let me have a flu shot last time I had a flu shot it messed up my memory,Health,Particulares
20151019150229AAdhWUN,What happens if you cant pay off your student loans?,You've already recieved your degree and have been educated in your major. They can't repo your brain.,Business & Finance,Archivadas y Web
20151019155534AAgpRxb,Types of controls for colour changing LEDs.?,"I am trying to learn the basics of RGB for a small project. I have purchased the lights which have 3 input wires and 3 output wires. I understand these to be for Ground, Data and 24v power. The unit that has been recommended to me does not look particularly user friendly as codes need to be uploaded to an SD card for it to work. I have found some cheap controllers that can also be controlled wireless with a smart phone. The trouble is that all of these have 4 outputs: R, G, B and V+. Is there anyway I'm which I can use one of these controllers with the lights I have purchased?",Consumer Electronics,Particulares
20151019161048AAjNnNu,"Wake up sometimes from dream crying, is this normal?",I sometimes wakeup crying from my dream and find tears running down my face or sometimes I can hear myself whimpering when I wake up and not even knowing what just happened. what does this mean?,Social Science,Archivadas y Web
20151019172759AA1y8wL,I feel so sad. What should I do?,:'(,Social Science,Opiniones
20151019174435AABzdwP,Is it possible to live life in a treehouse?,"If i were to build a treehouse, get it hooked up with electric, an ac, and a heater, furnish it, and begin stocking up on canned goods and clothes, all starting 9th grade, would i be able to not go to college and live there? I dont want to live the typical life and i need to know if this is an option",Home & Garden,No respondibles
20151019180753AALnJyf,What do i do!?! :(?,"I switched schools in september and i was so upset and i wanted to switch back to my old school. Now, my dad switched me back to my old school and I m with my friends and all, but i have to catch up on all the hard work and the other school was so easy. It would be weird if i switched back to the other school and i just don t know what to do. HELP!!?",Education & Reference,Particulares
20151019181036AAY2hB5,How do you grow your nails long?,"I really want longer nails and i keep trying to grow them out and put nail growth polishes on them, but they don't seem to work. I don't usually bite them, but i pick at them more.",Beauty & Style,Archivada
20151019190347AA6ATPC,My baby is 7 weeks old. He drinks about 5 oz of formula every 2-3 hours and doesn't seem satisfied. Is there anything I can do to help?,I am a first time mom so any advice will help. Is it too soon to put cereal in his milk? Would it hurt him at all? He was 6 lbs 12 oz when he was born and now he's close to 12 lbs so he's gaining weight good and going to the restroom good. Also at night he sleeps 6-7 hours at a time. Should I wake him up or just let him sleep?,Pregnancy & Parenting,Particulares
20151019214243AA7Dcza,BMI of 18.2?,"I am female, 5'8, almost 16, with a BMI of 18.2. Is this an okay BMI?",Health,Opiniones
20151019231414AA9k8Ua,"Can a period cost like ""selling and administrative expenses"" have both variable and fixed costs? or Can they have either of them?",help with accounting 200 course,Business & Finance,Otros
20151019234709AArQAAk,"How do you feel about The Canadian Liberals winning the election making Justin Trudeau ""son of Pierre Trudeau"" our new Prime Minister?",Fascism needed to be put under control. The Cons were going to let fascism run amuck and something needed to be done about it.,Politics & Government,Opiniones
20151020022612AAiGEdX,Why is my Core i7 Lenovo laptop so slow?,It takes me 10 minutes to download a file 87.5mb why it is so slow I thought Core i7 was the fastest?,Computers & Internet,Web
20151020044748AAKR0uu,When will we ever get our george jetsons spaceship they promised us in the 70's-80's?,We were all supposed to have our own aircraft by now.,Cars & Transportation,No respondibles
20151020045826AAsO35T,Everyone on ps4 doesn't believe I'm a girl?,"I have been playing video games since I was 10-11 and my first game on ps3 was fallout new Vegas. I fell in love with it and I still have it to this day. I know alot about the game and its still my favorite to this day. But.... I got a ps4 at Christmas last year and a headset. I met this guy named Justin and he thought o was a boy at first because.of the mic. Some mics make you sound slightly different..... Something to do with sound waves. And now we've grown and grown together and are still friends. But the people I have met always thought I was a boy. I'm now 15 and I love to play destiny, GTA 5, far cry etc and they just can't believe me. They think I'm ""trolling"" I'm not and I just don't know what to do. I've had hateful comments and everything such as ""gay"" ""faker"" and ""attention whore"". I am not an attention whore. I'm just so upset that I only have like 2 friends that actually believe me. There are girls out there that play video games for fun not to attention whores. I just... Can't take it anymore.",Games & Recreation,No respondibles
20151020070852AA7jceM,How can I protect myself from cell phone radiation?,I have been reading about health problems that are acquired from radiation that is emitted from a cell phone. I have an android Galaxy 3 Neo What steps can I take to lessen and/ or eliminate the negative effects of the cell phone. Thanks,Consumer Electronics,Web
20151020072639AAawgCP,Do you drink daily?,"beer , wine , alcholol?",Food & Drink,No respondibles
20151020072830AAYQ28s,My puppy is barely eating. Any advice?,He is about seven weeks old. We got him five days ago and have been feeding him weetabix with warm milk and also have been giving him water. He barely eats it and most of the time we have to place him in front of the bowl where he will only eat a tiny bit. I am worried he will become dehydrated and get sick and I don't want that to happen. I will try any advice I can get and if it doesn't work I will bring him to the vet.,Pets,Opiniones
20151020081335AA9ogiW,If Star Wars Princess Leia was a good Christian would she have obeyed and submitted to Jabba the Hutt?,"Submitting to Jabba the Hutt is what the Bible and the Apostles tell us we must do. 1 Peter 2:18 “Slaves, in reverent fear of God submit yourselves to your masters, not only to those who are good and considerate, but also to those who are harsh.” http://c-edward.deviantart.com/art/Monica-Carvalho-Princess-Leia-Jabba-The-Hutt-482755737 http://vignette3.wikia.nocookie.net/slaveleiafanfictiona/images/5/54/215855_718713899620_19909739_37081561_4820316_n.jpg/revision/latest?cb=20120416004205",Entertainment & Music,No respondibles
20151020082831AA9ANzb,HELP! I have a virus?,I have a virus on my computer. Its called Windows 8. Please tell me how to remove it. Thanks.,Computers & Internet,Otros
20151020113236AAhJmFi,WW1 documentary on Germany?,I'm currently studying Germany at school and I want to watch a good documentary specifically on Germany during WW1 because I'm trying to understand it better. Has anyone know any good ones?,Arts & Humanities,Otros
20151020155306AA32RyN,Do I have testicular cancer?!?,Okay so I m a male. 17 years old . and I ve noticed this bump on my testical sacc. i didn t really pay much attention to it. it s been there for about 2 months. at first I thought maybe it s just a bump from shaving . then my dad mentioned cancer and that they do surgery and remove a testicle and it scared me a lot . so I started messing with it and it kinda started hurting when I touched it . so I got some alcohol and rubbed it down and put a needle through it and some blood and puss came out . now it s basically dried up and gone . should I still see a doctor ?,Health,Opiniones
20151020163450AAC9APm,Is it cruel to have sex after an abortion?,"I had an abortion this time last week, im still bleeding ect, but when iv recovered i feel like if me and my partner have sex again its kind of disrespectful asin ""iv got rid of my mistake now we can finally have sex again"" i know myself i am truly sorry and have griefed so much this week over what i have done, but i just want an opinion because i would feel guilty having sex so early after an abortion, but when your in a certain situation/scenario With your partner and things get heated you cant always help yourself :/ help",Pregnancy & Parenting,No respondibles
20151020163932AAxmvWE,I am getting my wisdom teeth out soon (age 12) and I am a little scared because I watched a video of the procedure.?,"Does it hurt when after you get them out. They will be putting me asleep but I am still scared. Do the stitches come out by themselves or do they have to manually take them out? Thanks, as you can tell by all of the wording, I am very nervous.",Health,Otros
20151020174505AAiORQF,Will my Bearded Dragon get sick?,"I got my bearded dragon out and it caught and ate spider I didn't even realise was there, just wondering if I should expect any illness, I live in the UK so I doubt the spider is dangerous, I'm more concerned about where it's been and what nasty things its picked on on the way",Pets,Opiniones
20151020182041AAPblZd,How can I stop biting my nails?,"I've been doing it ever since I was 5. I've tried to stop many times, but I can't. My nails are terrible. Is there any easy way to stop biting? are there any ways to repair them or make them grow fast? I'm a guy, so nail polish won't work.",Beauty & Style,Archivada
20151020184526AAvQhZK,Do men care if a vagina is hairy?,What do you prefer,Family & Relationships,No respondibles
20151020205935AAEuy99,I need my 2013 1040 federal form for mortgage loan?,How to I get this? I need the 1040 copy NOT THE TRANSCRIPT,Business & Finance,Otros
20151020210402AA1ZiMZ,Why do liberals refuse to believe in Reagan?,Reagan is a true American hero and we must do His economics but libs... grr... why don't you understand this??,Politics & Government,Complejas
20151020223342AAprMtz,What is making a bang on my water pipes at the same time every day?,"At the same time every evening, our water pipes make a single ""bang"" sound as if a sprinkler system has just turned off. We have nothing on a timer that coincides. Turning off the icemaker didn t change anything. I can feel the pipe ""pang"" if my hand is on it at the time it happens. The house was built in the 50s. It happens at the exact same time every day (a few minutes past the hour). I ve recently discovered it happens other hours of the day, also at the same exact number of minutes after the hour. What could this be??",Home & Garden,Web
